Mo	f(d1)	b	0.937965E+2 0.429598E+2 0.191617E+2 0.818365E+1 0.260125E+1 0.839563E+0 0.229443E+0 0.343877E-1
Mo	f(d2)	a	0.405897E-1 0.255761E+0 0.375392E+0 0.238400E+0 0.714141E-1 0.216566E-1 0.772211E-2 0.215588E-2
Mo	f(d2)	b	0.805645E+2 0.351053E+2 0.154240E+2 0.662979E+1 0.256557E+1 0.787075E+0 0.219165E+0 0.334458E-1
Mo	f(d3)	a	0.668870E-3 0.284701E-1 0.101513E+0 0.113239E+0 0.620326E-1 0.225581E-1 0.761970E-2 0.216928E-2
Mo	f(d3)	b	0.362836E+4 0.445035E+2 0.171150E+2 0.667001E+1 0.248807E+1 0.813283E+0 0.221164E+0 0.336627E-1
Tc	f(tot)	a	0.110657E+1 0.272321E+1 0.249637E+1 0.238258E+1 0.107677E+1 0.628492E+0 0.240119E+0 0.817649E-1
Tc	f(tot)	b	0.119084E+3 0.494160E+2 0.176169E+2 0.618934E+1 0.228822E+1 0.685356E+0 0.198217E+0 0.307446E-1
Tc	f(core)	a	0.286540E-2 0.813556E-1 0.805755E+0 0.916244E+0 0.434396E+0 0.356246E+0 0.141291E+0 0.554550E-1
Tc	f(core)	b	0.271170E+4 0.199137E+2 0.789800E+1 0.363522E+1 0.125259E+1 0.493389E+0 0.150647E+0 0.253221E-1
Tc	f(5s)	a	0.334221E+0 0.107223E+1 0.786388E+0 0.253940E+0 0.998320E-1 0.327841E-1 0.100619E-1 0.253988E-2
Tc	f(5s)	b	0.135937E+3 0.647531E+2 0.289917E+2 0.109521E+2 0.359313E+1 0.108770E+1 0.273307E+0 0.387896E-1
Tc	f(d1)	a	0.102306E+0 0.358800E+0 0.271968E+0 0.845683E-1 0.269422E-1 0.152168E-1 0.585260E-2 0.184311E-2
Tc	f(d1)	b	0.366164E+2 0.215720E+2 0.103783E+2 0.489487E+1 0.146113E+1 0.586901E+0 0.180805E+0 0.289686E-1
Tc	f(d2)	a	0.462150E-1 0.226530E+0 0.248952E+0 0.131241E+0 0.347912E-1 0.145058E-1 0.575555E-2 0.178424E-2
Tc	f(d2)	b	0.319693E+2 0.176356E+2 0.860522E+1 0.402667E+1 0.161047E+1 0.564736E+0 0.172994E+0 0.280720E-1
Tc	f(d3)	a	0.202212E-2 0.435757E-1 0.782278E-1 0.633145E-1 0.303262E-1 0.124324E-1 0.504737E-2 0.167330E-2
Tc	f(d3)	b	0.402052E+2 0.164684E+2 0.751764E+1 0.332690E+1 0.137915E+1 0.510686E+0 0.159394E+0 0.264617E-1
Ru	f(tot)	a	0.593948E+0 0.195268E+1 0.234968E+1 0.238862E+1 0.110777E+1 0.616106E+0 0.242194E+0 0.826861E-1
Ru	f(tot)	b	0.122087E+3 0.470521E+2 0.165088E+2 0.598704E+1 0.224352E+1 0.667072E+0 0.195815E+0 0.304129E-1
Ru	f(core)	a	0.928481E-2 0.119548E+0 0.777199E+0 0.797067E+0 0.392087E+0 0.325792E+0 0.132370E+0 0.530826E-1
Ru	f(core)	b	0.466119E+4 0.155328E+2 0.691614E+1 0.323498E+1 0.113489E+1 0.459197E+0 0.143004E+0 0.242979E-1
Ru	f(5s)	a	0.339226E+0 0.106299E+1 0.778300E+0 0.259714E+0 0.998827E-1 0.330398E-1 0.101315E-1 0.254866E-2
Ru	f(5s)	b	0.137045E+3 0.654713E+2 0.291912E+2 0.110927E+2 0.360584E+1 0.109619E+1 0.274679E+0 0.389093E-1
Ru	f(d1)	a	0.481776E-1 0.269560E+0 0.358171E+0 0.187787E+0 0.361185E-1 0.218784E-1 0.729975E-2 0.209972E-2
Ru	f(d1)	b	0.790025E+2 0.355498E+2 0.157989E+2 0.691349E+1 0.235535E+1 0.752880E+0 0.214091E+0 0.327135E-1
Ru	f(d2)	a	0.233942E-1 0.167559E+0 0.277217E+0 0.201004E+0 0.648502E-1 0.186731E-1 0.708250E-2 0.204164E-2
Ru	f(d2)	b	0.687245E+2 0.293286E+2 0.128450E+2 0.560908E+1 0.226986E+1 0.708838E+0 0.203945E+0 0.318102E-1
Ru	f(d3)	a	0.512658E-3 0.180436E-1 0.698376E-1 0.862797E-1 0.514366E-1 0.194033E-1 0.684341E-2 0.203629E-2
Ru	f(d3)	b	0.386082E+4 0.368777E+2 0.141292E+2 0.557102E+1 0.213842E+1 0.724566E+0 0.203717E+0 0.317724E-1
Rh	f(tot)	a	0.614839E+0 0.181290E+1 0.225254E+1 0.236355E+1 0.113289E+1 0.602872E+0 0.243778E+0 0.834175E-1
Rh	f(tot)	b	0.117660E+3 0.451782E+2 0.157171E+2 0.574676E+1 0.218805E+1 0.648779E+0 0.193051E+0 0.300334E-1
Rh	f(core)	a	0.686867E-2 0.557983E-1 0.631361E+0 0.821850E+0 0.371313E+0 0.332227E+0 0.134332E+0 0.537985E-1
Rh	f(core)	b	0.425763E+4 0.182415E+2 0.717975E+1 0.331717E+1 0.119297E+1 0.467283E+0 0.146125E+0 0.246349E-1
Rh	f(5s)	a	0.336307E+0 0.103113E+1 0.758048E+0 0.260742E+0 0.978821E-1 0.328263E-1 0.100660E-1 0.253848E-2
Rh	f(5s)	b	0.135793E+3 0.647217E+2 0.287397E+2 0.109794E+2 0.356478E+1 0.108953E+1 0.273219E+0 0.387716E-1
Rh	f(d1)	a	0.445768E-1 0.231313E+0 0.314165E+0 0.169579E+0 0.313323E-1 0.200890E-1 0.686962E-2 0.202227E-2
Rh	f(d1)	b	0.693280E+2 0.312373E+2 0.140057E+2 0.621677E+1 0.217473E+1 0.701382E+0 0.204196E+0 0.316113E-1
Rh	f(d2)	a	0.232783E-1 0.145758E+0 0.240762E+0 0.177599E+0 0.580329E-1 0.168527E-1 0.663395E-2 0.195927E-2
Rh	f(d2)	b	0.587486E+2 0.254584E+2 0.112777E+2 0.499652E+1 0.206338E+1 0.656341E+0 0.193378E+0 0.306216E-1
Rh	f(d3)	a	0.302400E-3 0.148148E-1 0.591734E-1 0.761067E-1 0.469693E-1 0.180449E-1 0.650036E-2 0.197469E-2
Rh	f(d3)	b	0.342944E+4 0.335196E+2 0.128434E+2 0.510636E+1 0.198772E+1 0.685509E+0 0.195849E+0 0.308876E-1
Pd	f(tot)	a	0.365924E+0 0.145250E+1 0.215462E+1 0.199796E+1 0.807065E+0 0.516109E+0 0.209177E+0 0.765044E-1
Pd	f(tot)	b	0.653991E+2 0.259126E+2 0.101881E+2 0.417090E+1 0.161211E+1 0.539632E+0 0.166945E+0 0.270973E-1
Pd	f(core)	a	0.120155E-2 0.856465E-1 0.622534E+0 0.726489E+0 0.337125E+0 0.305188E+0 0.126170E+0 0.515436E-1
Pd	f(core)	b	0.305760E+4 0.145677E+2 0.629721E+1 0.296090E+1 0.108245E+1 0.436368E+0 0.138943E+0 0.236556E-1
Pd	f(d1)	a	0.597951E-1 0.232046E+0 0.295560E+0 0.182126E+0 0.375835E-1 0.204208E-1 0.715823E-2 0.206638E-2
Pd	f(d1)	b	0.782690E+2 0.343613E+2 0.149143E+2 0.648214E+1 0.245847E+1 0.720657E+0 0.210728E+0 0.322622E-1
Pd	f(d2)	a	0.343749E-1 0.154090E+0 0.230298E+0 0.176963E+0 0.630740E-1 0.170367E-1 0.679977E-2 0.198600E-2
Pd	f(d2)	b	0.640645E+2 0.273754E+2 0.118152E+2 0.512736E+1 0.212463E+1 0.671061E+0 0.196373E+0 0.309959E-1
Pd	f(d3)	a	0.727407E-2 0.386278E-1 0.666225E-1 0.616849E-1 0.335743E-1 0.133855E-1 0.531497E-2 0.173804E-2
Pd	f(d3)	b	0.518193E+2 0.208182E+2 0.865886E+1 0.365307E+1 0.149531E+1 0.545948E+0 0.166899E+0 0.274275E-1
Ag	f(tot)	a	0.691870E+0 0.158043E+1 0.205031E+1 0.228525E+1 0.116229E+1 0.573263E+0 0.245224E+0 0.844526E-1
Ag	f(tot)	b	0.108406E+3 0.410954E+2 0.140508E+2 0.523552E+1 0.204928E+1 0.610830E+0 0.186594E+0 0.291811E-1
Ag	f(core)	a	0.449183E-2 0.200251E+0 0.662715E+0 0.508144E+0 0.293153E+0 0.246712E+0 0.108588E+0 0.461094E-1
Ag	f(core)	b	0.348440E+2 0.935582E+1 0.456493E+1 0.225421E+1 0.838737E+0 0.368987E+0 0.121415E+0 0.212430E-1
Ag	f(5s)	a	0.344813E+0 0.988488E+0 0.718862E+0 0.259716E+0 0.941348E-1 0.323614E-1 0.991426E-2 0.251552E-2
Ag	f(5s)	b	0.133162E+3 0.631432E+2 0.278474E+2 0.106948E+2 0.348625E+1 0.107402E+1 0.269894E+0 0.384606E-1
Ag	f(d1)	a	0.407644E-1 0.183371E+0 0.245675E+0 0.134736E+0 0.232761E-1 0.168259E-1 0.605759E-2 0.186824E-2
Ag	f(d1)	b	0.522474E+2 0.238222E+2 0.109300E+2 0.499957E+1 0.181672E+1 0.606679E+0 0.184937E+0 0.293871E-1
Ag	f(d2)	a	0.239669E-1 0.118820E+0 0.186839E+0 0.137671E+0 0.453110E-1 0.137224E-1 0.579573E-2 0.179755E-2
Ag	f(d2)	b	0.424955E+2 0.189077E+2 0.862473E+1 0.394542E+1 0.169160E+1 0.561870E+0 0.173425E+0 0.282600E-1
Ag	f(d3)	a	0.637226E-2 0.309332E-1 0.524404E-1 0.467157E-1 0.248990E-1 0.105365E-1 0.451442E-2 0.155619E-2
Ag	f(d3)	b	0.317378E+2 0.135453E+2 0.604115E+1 0.271613E+1 0.117203E+1 0.452790E+0 0.146055E+0 0.247089E-1
Cd	f(tot)	a	0.101856E+1 0.206214E+1 0.203349E+1 0.216626E+1 0.108910E+1 0.543915E+0 0.237216E+0 0.831913E-1
Cd	f(tot)	b	0.868980E+2 0.350787E+2 0.124721E+2 0.469503E+1 0.187346E+1 0.572579E+0 0.178271E+0 0.282061E-1
Cd	f(core)	a	-.158896E-1 0.155583E-1 0.384139E+0 0.711540E+0 0.312714E+0 0.303731E+0 0.128519E+0 0.522594E-1
Cd	f(core)	b	0.540251E+4 0.225557E+2 0.646388E+1 0.301169E+1 0.118150E+1 0.441726E+0 0.143056E+0 0.240215E-1
Cd	f(5s)	a	0.239382E+0 0.768420E+0 0.611684E+0 0.218470E+0 0.810576E-1 0.283304E-1 0.900673E-2 0.237742E-2
Cd	f(5s)	b	0.110316E+3 0.521743E+2 0.234149E+2 0.921007E+1 0.305065E+1 0.964424E+0 0.250263E+0 0.365660E-1
Cd	f(d1)	a	0.268796E-1 0.146232E+0 0.212299E+0 0.111981E+0 0.167947E-1 0.148321E-1 0.545950E-2 0.174936E-2
Cd	f(d1)	b	0.400425E+2 0.187895E+2 0.897326E+1 0.426963E+1 0.151108E+1 0.542469E+0 0.170598E+0 0.276439E-1
Cd	f(d2)	a	0.149922E-1 0.909487E-1 0.157739E+0 0.118237E+0 0.378087E-1 0.119867E-1 0.532236E-2 0.169736E-2
Cd	f(d2)	b	0.331469E+2 0.151561E+2 0.715675E+1 0.338376E+1 0.148949E+1 0.507129E+0 0.161553E+0 0.267752E-1
Cd	f(d3)	a	0.320872E-2 0.215986E-1 0.427969E-1 0.408214E-1 0.223896E-1 0.967061E-2 0.426335E-2 0.149733E-2
Cd	f(d3)	b	0.267313E+2 0.116406E+2 0.531933E+1 0.244878E+1 0.108027E+1 0.425747E+0 0.139536E+0 0.238204E-1
In	f(tot)	a	0.939999E+0 0.259608E+1 0.227914E+1 0.223228E+1 0.144526E+1 0.583830E+0 0.272307E+0 0.901521E-1
In	f(tot)	b	0.120292E+3 0.466295E+2 0.168622E+2 0.565971E+1 0.219421E+1 0.637541E+0 0.194917E+0 0.298743E-1
In	f(core)	a	0.591854E-1 0.651898E+0 0.145846E+1 0.134346E+1 0.511654E+0 0.387105E+0 0.167599E+0 0.659585E-1
In	f(core)	b	0.360800E+2 0.137105E+2 0.604786E+1 0.278007E+1 0.112331E+1 0.423884E+0 0.139483E+0 0.235490E-1
In	f(4s)	a	0.168042E+0 0.596755E+0 0.489360E+0 0.159910E+0 0.660234E-1 0.231008E-1 0.785181E-2 0.218930E-2
In	f(4s)	b	0.830435E+2 0.396856E+2 0.183755E+2 0.736700E+1 0.250584E+1 0.823964E+0 0.224617E+0 0.339401E-1
In	f(p0)	a	0.379454E+0 0.110678E+1 0.825218E+0 0.300566E+0 0.106316E+0 0.362870E-1 0.107153E-1 0.263493E-2
In	f(p0)	b	0.154325E+3 0.728063E+2 0.318759E+2 0.120812E+2 0.390856E+1 0.117474E+1 0.287099E+0 0.400831E-1
In	f(p1)	a	0.379995E+0 0.110750E+1 0.824866E+0 0.300427E+0 0.110145E+0 0.363812E-1 0.107897E-1 0.263976E-2
In	f(p1)	b	0.154270E+3 0.727560E+2 0.318369E+2 0.120493E+2 0.388288E+1 0.118882E+1 0.288005E+0 0.401442E-1
Sn	f(tot)	a	0.960810E+0 0.294926E+1 0.240636E+1 0.212058E+1 0.139916E+1 0.560822E+0 0.267541E+0 0.895706E-1
Sn	f(tot)	b	0.975243E+2 0.404809E+2 0.155037E+2 0.521596E+1 0.205314E+1 0.608041E+0 0.188608E+0 0.291429E-1
Sn	f(core)	a	0.275315E-1 0.456301E+0 0.127187E+1 0.128133E+1 0.489654E+0 0.371632E+0 0.164299E+0 0.649718E-1
Sn	f(core)	b	0.387937E+2 0.128036E+2 0.571151E+1 0.266351E+1 0.110176E+1 0.413091E+0 0.137514E+0 0.232280E-1
Sn	f(4s)	a	0.753583E-1 0.446154E+0 0.472852E+0 0.159194E+0 0.634970E-1 0.226017E-1 0.774229E-2 0.216890E-2
Sn	f(4s)	b	0.775404E+2 0.370827E+2 0.175052E+2 0.727322E+1 0.243504E+1 0.811430E+0 0.222016E+0 0.336535E-1
Sn	f(p0)	a	0.244718E+0 0.821812E+0 0.647161E+0 0.224713E+0 0.843381E-1 0.294540E-1 0.921976E-2 0.241109E-2
Sn	f(p0)	b	0.115181E+3 0.546163E+2 0.245946E+2 0.955249E+1 0.316536E+1 0.992930E+0 0.254905E+0 0.370374E-1
Sn	f(p1)	a	0.245545E+0 0.823059E+0 0.646504E+0 0.224654E+0 0.897268E-1 0.290926E-1 0.930241E-2 0.241502E-2
Sn	f(p1)	b	0.115086E+3 0.545367E+2 0.245348E+2 0.950100E+1 0.314682E+1 0.100250E+1 0.255820E+0 0.370846E-1
Sb	f(tot)	a	0.894045E+0 0.314942E+1 0.253901E+1 0.201390E+1 0.136705E+1 0.540690E+0 0.264164E+0 0.892261E-1
Sb	f(tot)	b	0.825534E+2 0.357189E+2 0.143679E+2 0.485717E+1 0.193557E+1 0.583171E+0 0.183251E+0 0.285071E-1
Sb	f(core)	a	0.704133E-2 0.893063E-1 0.830445E+0 0.142988E+1 0.698312E+0 0.401758E+0 0.188019E+0 0.705721E-1
Sb	f(core)	b	0.425870E+4 0.199182E+2 0.752667E+1 0.331423E+1 0.143126E+1 0.466684E+0 0.154240E+0 0.251998E-1
Sb	f(4s)	a	0.126334E+0 0.431383E+0 0.335766E+0 0.953899E-1 0.480892E-1 0.168250E-1 0.635250E-2 0.192301E-2
Sb	f(4s)	b	0.528376E+2 0.258891E+2 0.125174E+2 0.507659E+1 0.186406E+1 0.645686E+0 0.190189E+0 0.301296E-1
Sb	f(p0)	a	0.179028E+0 0.663257E+0 0.544051E+0 0.180286E+0 0.718939E-1 0.253596E-1 0.830966E-2 0.226606E-2
Sb	f(p0)	b	0.922445E+2 0.442683E+2 0.204286E+2 0.807382E+1 0.273058E+1 0.882688E+0 0.234851E+0 0.350261E-1
Sb	f(p1)	a	0.179884E+0 0.664719E+0 0.543351E+0 0.180785E+0 0.785979E-1 0.247043E-1 0.840196E-2 0.227061E-2
Sb	f(p1)	b	0.921397E+2 0.441839E+2 0.203638E+2 0.800762E+1 0.272590E+1 0.889398E+0 0.235906E+0 0.350794E-1
Te	f(tot)	a	0.959262E+0 0.324266E+1 0.264863E+1 0.190847E+1 0.132306E+1 0.520080E+0 0.259899E+0 0.886641E-1
Te	f(tot)	b	0.727839E+2 0.317217E+2 0.131601E+2 0.449685E+1 0.181675E+1 0.557679E+0 0.177587E+0 0.278290E-1
Te	f(core)	a	-.230978E-2 0.802027E-1 0.749387E+0 0.129941E+1 0.615835E+0 0.371616E+0 0.177213E+0 0.677824E-1
Te	f(core)	b	0.211279E+5 0.162472E+2 0.652182E+1 0.296668E+1 0.130579E+1 0.437191E+0 0.147035E+0 0.242582E-1
Te	f(4s)	a	0.633290E-1 0.335333E+0 0.346954E+0 0.101432E+0 0.488692E-1 0.172116E-1 0.649023E-2 0.194508E-2
Te	f(4s)	b	0.518673E+2 0.256110E+2 0.125883E+2 0.536646E+1 0.189085E+1 0.661134E+0 0.193168E+0 0.304518E-1
Te	f(p0)	a	0.135197E+0 0.542835E+0 0.492978E+0 0.165779E+0 0.660402E-1 0.236716E-1 0.791949E-2 0.220083E-2
Te	f(p0)	b	0.840149E+2 0.399435E+2 0.184901E+2 0.751394E+1 0.253884E+1 0.836703E+0 0.226067E+0 0.341133E-1
Te	f(p1)	a	0.136029E+0 0.544447E+0 0.492410E+0 0.166134E+0 0.735312E-1 0.229485E-1 0.802705E-2 0.220596E-2
Te	f(p1)	b	0.838915E+2 0.398485E+2 0.184197E+2 0.744026E+1 0.253410E+1 0.845079E+0 0.227282E+0 0.341745E-1
I	f(tot)	a	0.945711E+0 0.302279E+1 0.258862E+1 0.184415E+1 0.126216E+1 0.500085E+0 0.255076E+0 0.879489E-1
I	f(tot)	b	0.639620E+2 0.281646E+2 0.117425E+2 0.416458E+1 0.169579E+1 0.532635E+0 0.171756E+0 0.271236E-1
I	f(core)	a	0.570416E-2 0.164440E+0 0.832437E+0 0.109639E+1 0.440193E+0 0.325951E+0 0.154696E+0 0.619393E-1
I	f(core)	b	0.633184E+2 0.107151E+2 0.483166E+1 0.234134E+1 0.103648E+1 0.381223E+0 0.131356E+0 0.222291E-1
I	f(4s)	a	0.442810E-1 0.211403E+0 0.227816E+0 0.670761E-1 0.336988E-1 0.129169E-1 0.532656E-2 0.170850E-2
I	f(4s)	b	0.340128E+2 0.166316E+2 0.845288E+1 0.381785E+1 0.139457E+1 0.532196E+0 0.164534E+0 0.269942E-1
I	f(p0)	a	0.139172E+0 0.478924E+0 0.409476E+0 0.130037E+0 0.562557E-1 0.202417E-1 0.712776E-2 0.206409E-2
I	f(p0)	b	0.689333E+2 0.327290E+2 0.153048E+2 0.628046E+1 0.218559E+1 0.741723E+0 0.208062E+0 0.321744E-1
I	f(p1)	a	0.139751E+0 0.480264E+0 0.409238E+0 0.131429E+0 0.643673E-1 0.193249E-1 0.724609E-2 0.207021E-2
I	f(p1)	b	0.688657E+2 0.326635E+2 0.152471E+2 0.619984E+1 0.219783E+1 0.746718E+0 0.209485E+0 0.322481E-1
Xe	f(tot)	a	0.910794E+0 0.327648E+1 0.281942E+1 0.171449E+1 0.125597E+1 0.484549E+0 0.253538E+0 0.878613E-1
Xe	f(tot)	b	0.569358E+2 0.255113E+2 0.111584E+2 0.392357E+1 0.162112E+1 0.515288E+0 0.167908E+0 0.266353E-1
