0.138	(0.260060834662+0j)
0.139	(0.242356594526+0j)
0.14	(0.232831071895+0j)
0.141	(0.227072819594+0j)
0.142	(0.223223153017+0j)
0.143	(0.220459646701+0j)
0.144	(0.21841073464+0j)
0.145	(0.216916476181+0j)
0.146	(0.215922009095+0j)
0.147	(0.215425778396+0j)
0.148	(0.215452201644+0j)
0.149	(0.216036083549+0j)
0.15	(0.217213121482+0j)
0.151	(0.219013839101+0j)
0.152	(0.221459642899+0j)
0.153	(0.224560347291+0j)
0.154	(0.228312844619+0j)
0.155	(0.232700779086+0j)
0.156	(0.237695202374+0j)
0.157	(0.243256293152+0j)
0.158	(0.249336354325+0j)
0.159	(0.25588451551+0j)
0.16	(0.262853960945+0j)
0.161	(0.270213274956+0j)
0.162	(0.277965095378+0j)
0.163	(0.286178755453+0j)
0.164	(0.295051683612+0j)
0.165	(0.305034368413+0j)
0.166	(0.317106969044+0j)
0.167	(0.333446279404+0j)
0.168	(0.359145313927+0j)
0.169	(0.40636247658+0j)
0.17	(0.494999172902+0j)
0.171	(0.57145494377+0j)
0.172	(0.498489234932+0j)
0.173	(0.411703150695+0j)
0.174	(0.366364432271+0j)
0.175	(0.342603382061+0j)
0.176	(0.328156889373+0j)
0.177	(0.317953214028+0j)
0.178	(0.310021650809+0j)
0.179	(0.303981497371+0j)
0.18	(0.300715441377+0j)
0.181	(0.299593326117+0j)
0.182	(0.289702674378+0j)
0.183	(0.274033567299+0j)
0.184	(0.261342925312+0j)
0.185	(0.250983311405+0j)
0.186	(0.242018007219+0j)
0.187	(0.23438038147+0j)
0.188	(0.228784997125+0j)
0.189	(0.22724454805+0j)
0.19	(0.233675106592+0j)
0.191	(0.242984395332+0j)
0.192	(0.225446013463+0j)
0.193	(0.19994855577+0j)
0.194	(0.183415280503+0j)
0.195	(0.172519857948+0j)
0.196	(0.16453182816+0j)
0.197	(0.158295033993+0j)
0.198	(0.153322589942+0j)
0.199	(0.149395924262+0j)
0.2	(0.146410869568+0j)
0.201	(0.144315713367+0j)
0.202	(0.143084602397+0j)
0.203	(0.142705637665+0j)
0.204	(0.143175631068+0j)
0.205	(0.144498217653+0j)
0.206	(0.146683961203+0j)
0.207	(0.149752036594+0j)
0.208	(0.153733731476+0j)
0.209	(0.158678800954+0j)
0.21	(0.164667145927+0j)
0.211	(0.171831461169+0j)
0.212	(0.180404282252+0j)
0.213	(0.19082351858+0j)
0.214	(0.203988973556+0j)
0.215	(0.221926335257+0j)
0.216	(0.249384824938+0j)
0.217	(0.293965790565+0j)
0.218	(0.334300660274+0j)
0.219	(0.318966510085+0j)
0.22	(0.300579546928+0j)
0.221	(0.299260210348+0j)
0.222	(0.307371437606+0j)
0.223	(0.320242473272+0j)
0.224	(0.335870466697+0j)
0.225	(0.353343091699+0j)
0.226	(0.372186161567+0j)
0.227	(0.39211159825+0j)
0.228	(0.412914644022+0j)
0.229	(0.43443013933+0j)
0.23	(0.4565151118+0j)
0.231	(0.479045656238+0j)
0.232	(0.501924728263+0j)
0.233	(0.525102714355+0j)
0.234	(0.548618746487+0j)
0.235	(0.572682522308+0j)
0.236	(0.597844686916+0j)
0.237	(0.625379211119+0j)
0.238	(0.658215259967+0j)
0.239	(0.703344957213+0j)
0.24	(0.777308338228+0j)
0.241	(0.901464178755+0j)
0.242	(0.978504930672+0j)
0.243	(0.885311235453+0j)
0.244	(0.803999365978+0j)
0.245	(0.772716747206+0j)
0.246	(0.772875576461+0j)
0.247	(0.804437356621+0j)
0.248	(0.887700472074+0j)
0.249	(1+0j)
0.25	(0.93868475948+0j)
0.251	(0.79713429899+0j)
0.252	(0.710204410898+0j)
0.253	(0.658524397006+0j)
0.254	(0.622481845989+0j)
0.255	(0.594291839691+0j)
0.256	(0.570578035154+0j)
0.257	(0.543612970895+0j)
0.258	(0.51260444519+0j)
0.259	(0.483564281065+0j)
0.26	(0.456291392335+0j)
0.261	(0.43004631827+0j)
0.262	(0.404590805712+0j)
0.263	(0.379935461758+0j)
0.264	(0.356203463436+0j)
0.265	(0.333587588862+0j)
0.266	(0.312363415988+0j)
0.267	(0.292976866529+0j)
0.268	(0.276295125079+0j)
0.269	(0.264002107017+0j)
0.27	(0.255750662097+0j)
0.271	(0.23913932396+0j)
0.272	(0.217533274833+0j)
0.273	(0.20104535944+0j)
0.274	(0.188797648921+0j)
0.275	(0.179420039109+0j)
0.276	(0.172295664403+0j)
0.277	(0.167142251165+0j)
0.278	(0.163804294415+0j)
0.279	(0.162173441401+0j)
0.28	(0.1621570447+0j)
0.281	(0.163664975124+0j)
0.282	(0.166603886891+0j)
0.283	(0.170874806185+0j)
0.284	(0.176372369301+0j)
0.285	(0.182985010958+0j)
0.286	(0.190595827244+0j)
0.287	(0.199084048911+0j)
0.288	(0.208327196755+0j)
0.289	(0.218204122326+0j)
0.29	(0.228599322653+0j)
0.291	(0.239409240377+0j)
0.292	(0.250551879605+0j)
0.293	(0.261982328032+0j)
0.294	(0.273719483061+0j)
0.295	(0.285895440224+0j)
0.296	(0.298853956219+0j)
0.297	(0.313363332366+0j)
0.298	(0.331117445065+0j)
0.299	(0.356008618203+0j)
0.3	(0.397363239154+0j)
0.301	(0.474208757206+0j)
0.302	(0.573208232257+0j)
0.303	(0.544604646217+0j)
0.304	(0.4538035431+0j)
0.305	(0.404964196526+0j)
0.306	(0.385731828334+0j)
0.307	(0.384229805439+0j)
0.308	(0.391479017862+0j)
0.309	(0.37970507893+0j)
0.31	(0.359194558872+0j)
0.311	(0.346259379569+0j)
0.312	(0.338258522294+0j)
0.313	(0.332618326181+0j)
0.314	(0.328261105189+0j)
0.315	(0.324775669052+0j)
0.316	(0.322028944735+0j)
0.317	(0.320014763049+0j)
0.318	(0.318795714237+0j)
0.319	(0.318488053861+0j)
0.32	(0.319279995358+0j)
0.321	(0.321502485373+0j)
0.322	(0.325823738544+0j)
0.323	(0.333764502558+0j)
0.324	(0.348711841102+0j)
0.325	(0.372482421464+0j)
0.326	(0.379733238982+0j)
0.327	(0.364623624276+0j)
0.328	(0.35661255505+0j)
0.329	(0.356108966525+0j)
0.33	(0.359295753693+0j)
0.331	(0.364356753617+0j)
0.332	(0.370508156656+0j)
0.333	(0.377417309924+0j)
0.334	(0.385007422041+0j)
0.335	(0.393438776973+0j)
0.336	(0.403219621797+0j)
0.337	(0.415520789384+0j)
0.338	(0.432969075697+0j)
0.339	(0.461711171879+0j)
0.34	(0.516409852485+0j)
0.341	(0.621194613179+0j)
0.342	(0.712309236688+0j)
0.343	(0.622899483749+0j)
0.344	(0.515991123589+0j)
0.345	(0.459499954558+0j)
0.346	(0.429478859008+0j)
0.347	(0.411073466566+0j)
0.348	(0.398158678887+0j)
0.349	(0.388369370388+0j)
0.35	(0.381254153584+0j)
0.351	(0.377953204031+0j)
0.352	(0.378844260889+0j)
0.353	(0.370826504807+0j)
0.354	(0.352681651121+0j)
0.355	(0.338379288498+0j)
0.356	(0.327869451444+0j)
0.357	(0.319486282426+0j)
0.358	(0.312551896598+0j)
0.359	(0.30691091141+0j)
0.36	(0.302718998569+0j)
0.361	(0.300494301652+0j)
0.362	(0.300865787693+0j)
0.363	(0.300999774513+0j)
0.364	(0.298746049994+0j)
0.365	(0.300098470018+0j)
0.366	(0.308207620621+0j)
0.367	(0.325173889928+0j)
0.368	(0.334205752654+0j)
0.369	(0.320751266296+0j)
0.37	(0.311142407772+0j)
0.371	(0.308757399561+0j)
0.372	(0.310105437772+0j)
0.373	(0.313388789641+0j)
0.374	(0.317838575222+0j)
0.375	(0.323146054677+0j)
0.376	(0.329279559769+0j)
0.377	(0.336503222372+0j)
0.378	(0.345593443145+0j)
0.379	(0.358458975177+0j)
0.38	(0.379754761356+0j)
0.381	(0.419390925752+0j)
0.382	(0.474994135895+0j)
0.383	(0.470867461515+0j)
0.384	(0.430608447493+0j)
0.385	(0.42218466868+0j)
0.386	(0.451649305978+0j)
0.387	(0.490470676912+0j)
0.388	(0.447641238824+0j)
0.389	(0.386355672404+0j)
0.39	(0.350196737287+0j)
0.391	(0.328099503685+0j)
0.392	(0.312024061412+0j)
0.393	(0.298553448908+0j)
0.394	(0.286233902564+0j)
0.395	(0.274421500351+0j)
0.396	(0.262834818802+0j)
0.397	(0.251371982561+0j)
0.398	(0.240032314796+0j)
0.399	(0.228886268474+0j)
0.4	(0.218077489013+0j)
0.401	(0.207865899314+0j)
0.402	(0.198759308204+0j)
0.403	(0.19186943643+0j)
0.404	(0.189609703496+0j)
0.405	(0.193228693508+0j)
0.406	(0.185114089256+0j)
0.407	(0.161768020601+0j)
0.408	(0.143461973904+0j)
0.409	(0.130438712125+0j)
0.41	(0.120143770925+0j)
0.411	(0.111387360807+0j)
0.412	(0.103663543814+0j)
0.413	(0.0967377755832+0j)
0.414	(0.0904871447101+0j)
0.415	(0.0848377038489+0j)
0.416	(0.0797382875596+0j)
0.417	(0.0751490440873+0j)
0.418	(0.0710364983019+0j)
0.419	(0.0673719720866+0j)
0.42	(0.0641323302273+0j)
0.421	(0.0613033855436+0j)
0.422	(0.0588881188262+0j)
0.423	(0.0569260700679+0j)
0.424	(0.0555418990706+0j)
0.425	(0.0550704879085+0j)
0.426	(0.0562859411277+0j)
0.427	(0.0593914667382+0j)
0.428	(0.0582311781935+0j)
0.429	(0.0526011577179+0j)
0.43	(0.0488181583555+0j)
0.431	(0.0468081593134+0j)
0.432	(0.0459254717154+0j)
0.433	(0.0461996868519+0j)
0.434	(0.0484387858007+0j)
0.435	(0.0541102721472+0j)
0.436	(0.0586562125919+0j)
0.437	(0.0516365190622+0j)
0.438	(0.0439363197821+0j)
0.439	(0.0395465585+0j)
0.44	(0.0368981315229+0j)
0.441	(0.0350473230537+0j)
0.442	(0.0335978215624+0j)
0.443	(0.0323792237545+0j)
0.444	(0.0313141754281+0j)
0.445	(0.0303666826937+0j)
0.446	(0.0295205464626+0j)
0.447	(0.0287695271457+0j)
0.448	(0.0281124446653+0j)
0.449	(0.0275505250134+0j)
0.45	(0.0270858513355+0j)
0.451	(0.0267204029111+0j)
0.452	(0.0264554356699+0j)
0.453	(0.0262910818758+0j)
0.454	(0.026226106683+0j)
0.455	(0.0262577900673+0j)
0.456	(0.0263819197982+0j)
0.457	(0.0265928923861+0j)
0.458	(0.0268839289368+0j)
0.459	(0.0272474255167+0j)
0.46	(0.0276754781411+0j)
0.461	(0.0281606599858+0j)
0.462	(0.0286972015523+0j)
0.463	(0.0292828745213+0j)
0.464	(0.0299222040808+0j)
0.465	(0.0306323763447+0j)
0.466	(0.0314550201804+0j)
0.467	(0.0324817952714+0j)
0.468	(0.0339150222064+0j)
0.469	(0.036222520346+0j)
0.47	(0.0405265487661+0j)
0.471	(0.0489992436945+0j)
0.472	(0.0589487012319+0j)
0.473	(0.0536175159777+0j)
0.474	(0.0431785930767+0j)
0.475	(0.0373764371853+0j)
0.476	(0.0343586931785+0j)
0.477	(0.0325606373442+0j)
0.478	(0.0313148025886+0j)
0.479	(0.0303391219116+0j)
0.48	(0.0295083274475+0j)
0.481	(0.0287657474682+0j)
0.482	(0.0280873133255+0j)
0.483	(0.0274655534508+0j)
0.484	(0.0269018198817+0j)
0.485	(0.0264021724649+0j)
0.486	(0.0259750077526+0j)
0.487	(0.0256295786427+0j)
0.488	(0.02537500178+0j)
0.489	(0.0252195538442+0j)
0.49	(0.025170155268+0j)
0.491	(0.0252319885768+0j)
0.492	(0.0254082237884+0j)
0.493	(0.0256998368782+0j)
0.494	(0.0261055149298+0j)
0.495	(0.0266216462507+0j)
0.496	(0.0272423972085+0j)
0.497	(0.0279598811388+0j)
0.498	(0.0287644297476+0j)
0.499	(0.0296449859079+0j)
0.5	(0.0305896519502+0j)
0.501	(0.0315864558353+0j)
0.502	(0.032624451861+0j)
0.503	(0.0336953804547+0j)
0.504	(0.0347963355065+0j)
0.505	(0.035934376605+0j)
0.506	(0.0371351559652+0j)
0.507	(0.038460433047+0j)
0.508	(0.0400467971746+0j)
0.509	(0.0421989655073+0j)
0.51	(0.0456302672522+0j)
0.511	(0.0520445618165+0j)
0.512	(0.0642627217335+0j)
0.513	(0.0749521906683+0j)
0.514	(0.0645079062848+0j)
0.515	(0.0518569069644+0j)
0.516	(0.0450526824599+0j)
0.517	(0.0412957497533+0j)
0.518	(0.0388325023893+0j)
0.519	(0.0369247150874+0j)
0.52	(0.0352548594013+0j)
0.521	(0.0336782640847+0j)
0.522	(0.0321271081801+0j)
0.523	(0.0305707143783+0j)
0.524	(0.028997677854+0j)
0.525	(0.0274071280207+0j)
0.526	(0.0258041096093+0j)
0.527	(0.0241969568892+0j)
0.528	(0.0225956983869+0j)
0.529	(0.0210110304914+0j)
0.53	(0.0194536271157+0j)
0.531	(0.0179336624356+0j)
0.532	(0.0164604787069+0j)
0.533	(0.0150423596052+0j)
0.534	(0.0136863846037+0j)
0.535	(0.0123983480371+0j)
0.536	(0.0111827309293+0j)
0.537	(0.0100427161221+0j)
0.538	(0.00898023864516+0j)
0.539	(0.00799606413561+0j)
0.54	(0.00708988873408+0j)
0.541	(0.00626045441268+0j)
0.542	(0.00550567420803+0j)
0.543	(0.00482276238264+0j)
0.544	(0.00420836512774+0j)
0.545	(0.00365868804606+0j)
0.546	(0.00316961730098+0j)
0.547	(0.00273683196869+0j)
0.548	(0.00235590576527+0j)
0.549	(0.00202239692149+0j)
0.55	(0.00173192552949+0j)
0.551	(0.00148023817568+0j)
0.552	(0.00126326009347+0j)
0.553	(0.00107713541532+0j)
0.554	(0.000918256372746+0j)
0.555	(0.000783282489268+0j)
0.556	(0.000669150939012+0j)
0.557	(0.000573079309092+0j)
0.558	(0.000492562016113+0j)
0.559	(0.000425361594439+0j)
0.56	(0.000369496005785+0j)
0.561	(0.000323223025285+0j)
0.562	(0.000285022646872+0j)
0.563	(0.000253578328221+0j)
0.564	(0.000227757769281+0j)
0.565	(0.000206593794008+0j)
0.566	(0.000189265786559+0j)
0.567	(0.000175082024157+0j)
0.568	(0.00016346315123+0j)
0.569	(0.000153926954387+0j)
0.57	(0.000146074525921+0j)
0.571	(0.000139577844482+0j)
0.572	(0.000134168754748+0j)
0.573	(0.000129629292318+0j)
0.574	(0.000125783274333+0j)
0.575	(0.000122489059242+0j)
0.576	(0.000119633369177+0j)
0.577	(0.000117126064304+0j)
0.578	(0.000114895758951+0j)
0.579	(0.000112886173223+0j)
0.58	(0.000111053120075+0j)
0.581	(0.000109362035765+0j)
0.582	(0.000107785970367+0j)
0.583	(0.000106303964171+0j)
0.584	(0.000104899744904+0j)
0.585	(0.000103560689376+0j)
0.586	(0.000102277001288+0j)
0.587	(0.000101041064346+0j)
0.588	(9.98469364561e-05+0j)
0.589	(9.86899566044e-05+0j)
0.59	(9.75664410991e-05+0j)
0.591	(9.64734501691e-05+0j)
0.592	(9.54086095828e-05+0j)
0.593	(9.43699750026e-05+0j)
0.594	(9.33559293189e-05+0j)
0.595	(9.2365105274e-05+0j)
0.596	(9.13963273606e-05+0j)
0.597	(9.04485683243e-05+0j)
0.598	(8.95209166678e-05+0j)
0.599	(8.86125524004e-05+0j)
0.6	(8.77227289345e-05+0j)
0.601	(8.68507595452e-05+0j)
0.602	(8.59960072031e-05+0j)
0.603	(8.51578768916e-05+0j)
0.604	(8.43358097508e-05+0j)
0.605	(8.35292785621e-05+0j)
0.606	(8.27377842152e-05+0j)
0.607	(8.19608528989e-05+0j)
0.608	(8.11980338241e-05+0j)
0.609	(8.04488973434e-05+0j)
0.61	(7.97130333661e-05+0j)
0.611	(7.89900499976e-05+0j)
0.612	(7.82795723518e-05+0j)
0.613	(7.75812414981e-05+0j)
0.614	(7.6894713516e-05+0j)
0.615	(7.62196586374e-05+0j)
0.616	(7.55557604626e-05+0j)
0.617	(7.49027152373e-05+0j)
0.618	(7.42602311837e-05+0j)
0.619	(7.3628027879e-05+0j)
0.62	(7.30058356751e-05+0j)
0.621	(7.23933951563e-05+0j)
0.622	(7.17904566324e-05+0j)
0.623	(7.1196779661e-05+0j)
0.624	(7.06121326009e-05+0j)
0.625	(7.00362921907e-05+0j)
0.626	(6.94690431527e-05+0j)
0.627	(6.89101778194e-05+0j)
0.628	(6.8359495782e-05+0j)
0.629	(6.78168035578e-05+0j)
0.63	(6.72819142768e-05+0j)
0.631	(6.67546473859e-05+0j)
0.632	(6.62348283684e-05+0j)
0.633	(6.57222884794e-05+0j)
0.634	(6.52168644953e-05+0j)
0.635	(6.47183984765e-05+0j)
0.636	(6.42267375424e-05+0j)
0.637	(6.37417336585e-05+0j)
0.638	(6.32632434342e-05+0j)
0.639	(6.27911279312e-05+0j)
0.64	(6.23252524815e-05+0j)
0.641	(6.18654865143e-05+0j)
0.642	(6.1411703392e-05+0j)
0.643	(6.09637802538e-05+0j)
0.644	(6.05215978671e-05+0j)
0.645	(6.00850404866e-05+0j)
0.646	(5.96539957193e-05+0j)
0.647	(5.92283543964e-05+0j)
0.648	(5.88080104513e-05+0j)
0.649	(5.83928608031e-05+0j)
0.65	(5.79828052458e-05+0j)
0.651	(5.75777463421e-05+0j)
0.652	(5.71775893224e-05+0j)
0.653	(5.67822419882e-05+0j)
0.654	(5.63916146203e-05+0j)
0.655	(5.60056198901e-05+0j)
0.656	(5.56241727758e-05+0j)
0.657	(5.52471904815e-05+0j)
0.658	(5.48745923607e-05+0j)
0.659	(5.45062998417e-05+0j)
0.66	(5.41422363578e-05+0j)
0.661	(5.37823272792e-05+0j)
0.662	(5.34264998483e-05+0j)
0.663	(5.30746831176e-05+0j)
0.664	(5.27268078902e-05+0j)
0.665	(5.23828066626e-05+0j)
0.666	(5.204261357e-05+0j)
0.667	(5.17061643335e-05+0j)
0.668	(5.13733962099e-05+0j)
0.669	(5.10442479432e-05+0j)
0.67	(5.07186597175e-05+0j)
0.671	(5.03965731131e-05+0j)
0.672	(5.00779310626e-05+0j)
0.673	(4.97626778101e-05+0j)
0.674	(4.94507588711e-05+0j)
0.675	(4.91421209945e-05+0j)
0.676	(4.88367121254e-05+0j)
0.677	(4.85344813697e-05+0j)
0.678	(4.82353789602e-05+0j)
0.679	(4.79393562233e-05+0j)
0.68	(4.76463655476e-05+0j)
0.681	(4.7356360353e-05+0j)
0.682	(4.70692950617e-05+0j)
0.683	(4.67851250693e-05+0j)
0.684	(4.65038067177e-05+0j)
0.685	(4.62252972684e-05+0j)
0.686	(4.59495548772e-05+0j)
0.687	(4.56765385696e-05+0j)
0.688	(4.54062082167e-05+0j)
0.689	(4.51385245126e-05+0j)
0.69	(4.48734489517e-05+0j)
0.691	(4.46109438079e-05+0j)
0.692	(4.43509721133e-05+0j)
0.693	(4.40934976384e-05+0j)
0.694	(4.38384848729e-05+0j)
0.695	(4.35858990065e-05+0j)
0.696	(4.33357059112e-05+0j)
0.697	(4.30878721235e-05+0j)
0.698	(4.28423648274e-05+0j)
0.699	(4.25991518381e-05+0j)
0.7	(4.23582015863e-05+0j)
0.701	(4.21194831021e-05+0j)
0.702	(4.18829660007e-05+0j)
0.703	(4.16486204677e-05+0j)
0.704	(4.14164172451e-05+0j)
0.705	(4.11863276175e-05+0j)
0.706	(4.09583233994e-05+0j)
0.707	(4.07323769219e-05+0j)
0.708	(4.05084610208e-05+0j)
0.709	(4.02865490241e-05+0j)
0.71	(4.00666147407e-05+0j)
0.711	(3.98486324488e-05+0j)
0.712	(3.96325768853e-05+0j)
0.713	(3.94184232347e-05+0j)
0.714	(3.9206147119e-05+0j)
0.715	(3.89957245876e-05+0j)
0.716	(3.87871321076e-05+0j)
0.717	(3.85803465541e-05+0j)
0.718	(3.83753452012e-05+0j)
0.719	(3.8172105713e-05+0j)
0.72	(3.79706061347e-05+0j)
0.721	(3.77708248844e-05+0j)
0.722	(3.75727407448e-05+0j)
0.723	(3.73763328551e-05+0j)
0.724	(3.71815807031e-05+0j)
0.725	(3.69884641182e-05+0j)
0.726	(3.67969632632e-05+0j)
0.727	(3.66070586278e-05+0j)
0.728	(3.64187310213e-05+0j)
0.729	(3.62319615659e-05+0j)
0.73	(3.60467316902e-05+0j)
0.731	(3.58630231224e-05+0j)
0.732	(3.56808178844e-05+0j)
0.733	(3.55000982856e-05+0j)
0.734	(3.5320846917e-05+0j)
0.735	(3.5143046645e-05+0j)
0.736	(3.49666806064e-05+0j)
0.737	(3.47917322025e-05+0j)
0.738	(3.46181850936e-05+0j)
0.739	(3.44460231943e-05+0j)
0.74	(3.42752306679e-05+0j)
0.741	(3.41057919217e-05+0j)
0.742	(3.39376916019e-05+0j)
0.743	(3.37709145894e-05+0j)
0.744	(3.36054459944e-05+0j)
0.745	(3.34412711528e-05+0j)
0.746	(3.32783756209e-05+0j)
0.747	(3.31167451718e-05+0j)
0.748	(3.29563657912e-05+0j)
0.749	(3.27972236726e-05+0j)
0.75	(3.26393052143e-05+0j)
0.751	(3.24825970148e-05+0j)
0.752	(3.23270858694e-05+0j)
0.753	(3.21727587662e-05+0j)
0.754	(3.20196028827e-05+0j)
0.755	(3.18676055821e-05+0j)
0.756	(3.17167544102e-05+0j)
0.757	(3.15670370914e-05+0j)
0.758	(3.1418441526e-05+0j)
0.759	(3.12709557868e-05+0j)
0.76	(3.11245681156e-05+0j)
0.761	(3.09792669207e-05+0j)
0.762	(3.08350407735e-05+0j)
0.763	(3.06918784056e-05+0j)
0.764	(3.05497687063e-05+0j)
0.765	(3.04087007191e-05+0j)
0.766	(3.02686636396e-05+0j)
0.767	(3.01296468123e-05+0j)
0.768	(2.99916397286e-05+0j)
0.769	(2.98546320234e-05+0j)
0.77	(2.97186134734e-05+0j)
0.771	(2.9583573994e-05+0j)
0.772	(2.94495036374e-05+0j)
0.773	(2.93163925898e-05+0j)
0.774	(2.91842311694e-05+0j)
0.775	(2.9053009824e-05+0j)
0.776	(2.89227191288e-05+0j)
0.777	(2.87933497843e-05+0j)
0.778	(2.86648926141e-05+0j)
0.779	(2.85373385629e-05+0j)
0.78	(2.84106786945e-05+0j)
0.781	(2.82849041897e-05+0j)
0.782	(2.81600063442e-05+0j)
0.783	(2.80359765671e-05+0j)
0.784	(2.79128063789e-05+0j)
0.785	(2.77904874094e-05+0j)
0.786	(2.76690113961e-05+0j)
0.787	(2.75483701825e-05+0j)
0.788	(2.74285557163e-05+0j)
0.789	(2.73095600478e-05+0j)
0.79	(2.71913753279e-05+0j)
0.791	(2.70739938071e-05+0j)
0.792	(2.69574078332e-05+0j)
0.793	(2.68416098505e-05+0j)
0.794	(2.67265923974e-05+0j)
0.795	(2.66123481058e-05+0j)
0.796	(2.64988696989e-05+0j)
0.797	(2.63861499902e-05+0j)
0.798	(2.6274181882e-05+0j)
0.799	(2.61629583637e-05+0j)
0.8	(2.6052472511e-05+0j)
0.801	(2.5942717484e-05+0j)
0.802	(2.58336865265e-05+0j)
0.803	(2.57253729641e-05+0j)
0.804	(2.56177702033e-05+0j)
0.805	(2.55108717301e-05+0j)
0.806	(2.54046711091e-05+0j)
0.807	(2.52991619818e-05+0j)
0.808	(2.51943380659e-05+0j)
0.809	(2.50901931539e-05+0j)
0.81	(2.49867211121e-05+0j)
0.811	(2.48839158793e-05+0j)
0.812	(2.4781771466e-05+0j)
0.813	(2.46802819532e-05+0j)
0.814	(2.45794414913e-05+0j)
